"ID","PROMOTOR-GESTOR","ACCES","TIPUS VELOCITAT","TIPUS CONNEXIÓ","LATITUD","LONGITUD","DESIGNACIÓ-DESCRIPTIVA","POTENCIA","TIPUS DE CORRENT","ADREÇA","PROVINCIA","CODIPROV","MUNICIPI","CODIMUN","NPLACES ESTACIÓ","TIPUS VEHICLE","Georeferència"
"44185914","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,3982","2,1553","EdR P Neptú-1 Barcelona","22","AC","PARKING NEPTÚ - C/ de Neptú, 6","Barcelona","8","Barcelona","80193","","","POINT (2.1553 41.3982)"
"44186066","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,40142","2,156682","EdR BAMSA Sol1","22","AC","BAMSA - Plaça del Sol, 5, 08012 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.156682 41.401421)"
"46443113","Institut Català d'Energia - Ajuntament de Ribes de Freser","targeta","semiRAPID","MENNEKES.M","42,31468","2,170948","62003057890004","6","AC","Camí de Ventaiola, 17534 Ribes de Freser","Girona","17","Ribes de Freser","171450","","","POINT (2.170948 42.31468)"
"46109669","Institut Català d'Energia - Ajuntament de Martorell","targeta","semiRAPID","MENNEKES.M","41,471725","1,911494","SELBA - Martorell EdRSR 3","12","AC","Carrer de Gelida, 53","Barcelona","8","Martorell","81141","","","POINT (1.911494 41.471725)"
"44186201","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,38826","2,128953","12235034150005","8","AC","Avinguda Diagonal, 609, 08028 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.128953 41.38826)"
"47247487","Institut Català d'Energia - Ajuntament de Brunyola i Sant Martí Sapresa","targeta","semiRAPID","MENNEKES.M","41,89096","2,6566346","PRÓXIMAMENTE ACCIONA - Can Gabatxó","10","AC","Ctra Santa Coloma de Farners a Anglés, KM 3,5","Girona","17","Brunyola i Sant Martí Sapresa","170280","","","POINT (2.6566346 41.8909626)"
"46110300","Institut Català d'Energia - Ajuntament de Guissona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,783764","1,28736","Carrer Bisbal, 45","32","AC/DC","Carrer dels Ametllers, 2, 25210 Guissona, ...","Lleida","25","Guissona","251109","","","POINT (1.28736 41.783762)"
"46190379","Institut Català d'Energia - Ajuntament de Mataró","targeta","semiRAPID","MENNEKES.M","41,523487","2,426264","Bluesun Consumer Brands, S.L.U - CIRCUTOR EdRSR 1","12","AC","Carrer Vilassar, 5","Barcelona","8","Mataró","81213","","","POINT (2.426264 41.523487)"
"46109503","Institut Català d'Energia - Ajuntament de Barcelona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,445583","2,190641","Torras i Bages 124","50","AC/DC","Pg. Torras i Bages 124","Barcelona","8","Barcelona","80193","","","POINT (2.190641 41.445583)"
"46167803","Institut Català d'Energia - Ajuntament de Alcarràs","targeta","superRAPID i semiRAPID","CCS Combo2","41,57556","0,516971","Ponent Energia - XCHARGE EdRR 2","98","DC","Bar Restaurante Cooperativa, Carretera Val...","Lleida","25","Alcarràs","250117","","","POINT (0.516971 41.575562)"
"49440085","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,385925","2,182693","Parking El Born Center. Barcelona - Parkia","7","AC","Plaça Comercial, 10","Barcelona","8","Barcelona","80193","","","POINT (2.182693 41.385925)"
"44186018","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,386147","2,126348","EdR SABA Carles III-2 Barcelona","22","AC","SABA - Gran Via de Carles III, 85, 08028","Barcelona","8","Barcelona","80193","","","POINT (2.126348 41.386146)"
"47031947","Institut Català d'Energia - Ajuntament de Mont-roig del Camp","targeta","semiRAPID","MENNEKES.M","41,010136","0,938962","Av del mar 21","12","AC","Av. del Mar, 21","Tarragona","43","Mont-roig del Camp","430923","","","POINT (0.938962 41.010136)"
"46577733","Institut Català d'Energia - Ajuntament de Guils de Cerdanya","targeta","semiRAPID","MENNEKES.M","42,443737","1,906463","62022014300024","10","AC","GIV-4035","Girona","17","Guils de Cerdanya","170828","","","POINT (1.906463 42.443736)"
"46109528","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,44219","2,1777","Ap. BSM - Pl. Francesc Layret","4","AC","Via Julia, 95","Barcelona","8","Barcelona","80193","","","POINT (2.1777 41.44219)"
"44185975","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,356915","2,137179","21XK11T2J03BB01003","22","AC","Fira Pabellon 8, 08908 L'Hospitalet de","Barcelona","8","Barcelona","80193","","","POINT (2.137179 41.356914)"
"44186180","Institut Català d'Energia - Ajuntament de Vilamalla","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,230286","2,963316","62126022680012","50","AC/DC","Plaça Pol. Industrial CM5, 27, 17469","Girona","17","Vilamalla","172266","","","POINT (2.963316 42.230286)"
"47144891","Institut Català d'Energia - Ajuntament de la Seu d'Urgell","targeta","semiRAPID","","42,355377","1,4410572","ACCIONA - 01 Hotel La Seu","0","AC","Carretera Nacional 260, 34","Lleida","25","la Seu d'Urgell","252038","","","POINT (1.4410572 42.3553764)"
"52722039","Institut Català d'Energia - Ajuntament de Reus","targeta","semiRAPID","MENNEKES.M","41,159077","1,102776","Aparcament Sant Ferran","4","AC","Carrer de Joan Martell, 17","Tarragona","43","Reus","431233","","","POINT (1.102776 41.159077)"
"44186149","Institut Català d'Energia - Ajuntament de Tàrrega","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,651863","1,14741","EdRR Tàrrega (AC-DC50kW)","50","AC/DC","Avinguda de Barcelona, 18, 25300 Tàrrega,","Lleida","25","Tàrrega","252173","","","POINT (1.14741 41.651863)"
"44185779","Institut Català d'Energia - Ajuntament de la Jonquera","tarjeta","superRAPID i semiRAPID","CCS Combo2","42,40263","2,87852","EdRUR La Jonquera-2 (DC350kW)","120","DC","ESTACIÓN DE SERVICIO ANDAMUR - Carrer","Girona","17","la Jonquera","170865","","","POINT (2.87852 42.40263)"
"46212571","Institut Català d'Energia - Ajuntament de Mataró","targeta","semiRAPID","MENNEKES.M","41,523487","2,426264","Bluesun Consumer Brands, S.L.U - CIRCUTOR EdRSR 1","12","AC","Carrer Vilassar, 5","Barcelona","8","Mataró","81213","","","POINT (2.426264 41.523487)"
"46478190","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,3911","2,1659","12243039550028","7","AC","Pg. de Gràcia, 31, 08007 Barcelona, Spain","Barcelona","8","Barcelona","80193","","","POINT (2.1659 41.3911)"
"46617609","Institut Català d'Energia - Ajuntament de Rialp","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,43734","1,130524","20XM32T8KK4AR00003","50","AC/DC","C-13, 131, 25594 Rialp, Lérida, Spain","Lleida","25","Rialp","251832","","","POINT (1.130524 42.437338)"
"46109999","Institut Català d'Energia - Ajuntament de Santa Coloma de Queralt","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,531235","1,381736","Carr. de Montblanc, 17-1","32","AC/DC","Carr. de Montblanc, 8B, 43420 Santa Coloma...","Tarragona","43","Santa Coloma de Queralt","431397","","","POINT (1.381736 41.531234)"
"44185952","Institut Català d'Energia - Ajuntament de Manresa","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,738594","1,821968","19XM32T8KK3AR00045","60","AC/DC","MCDONALDS - Avinguda Universitària, 17","Barcelona","8","Manresa","81136","","","POINT (1.821968 41.738595)"
"46429475","Institut Català d'Energia - Ajuntament de Sitges","targeta","semiRAPID","MENNEKES.M","41,233467","1,788181","Ajuntament de Sitges - SELBA EdRSR 4","12","AC","Carrer Ramon de Dalmases, 10","Barcelona","8","Sitges","82704","","","POINT (1.788181 41.233466)"
"44185939","Institut Català d'Energia - Ajuntament de Subirats","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,426254","1,802521","EdRR ES AMAT Subirats (DC50-AC13kW)","50","AC/DC","EESS AMAT OIL - C-243b","Barcelona","8","Subirats","82732","","","POINT (1.802521 41.426254)"
"44186095","Institut Català d'Energia - Ajuntament de Sant Carles de la Ràpita","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","40,61361","0,590008","EdRR La Ràpita (AC-DC50kW)","50","AC/DC","MIAMI SANT CARLES - Passeig Marítim, 18","Tarragona","43","Sant Carles de la Ràpita","431362","","","POINT (0.590008 40.61361)"
"47923793","Institut Català d'Energia - Ajuntament de Casserres","targeta","semiRAPID","MENNEKES.M","42,01367","1,84196","Plaça Santa Maria","12","AC","Plaça de Santa Maria","Barcelona","8","Casserres","80497","","","POINT (1.84196 42.013673)"
"46109563","Institut Català d'Energia - Ajuntament de Sant Feliu de Guíxols","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,791656","3,048749","Carrer Jaume I","32","AC/DC","Urbanitzacio St Pol Platja, 5, 17220 SAga...","Girona","17","Sant Feliu de Guíxols","171609","","","POINT (3.048749 41.791657)"
"48699623","Institut Català d'Energia - Ajuntament de Arenys de Munt","targeta","semiRAPID","MENNEKES.M","41,604645","2,539903","Ajuntament d'Arenys de Munt - INGETEAM EdRSR 1","25","AC","Carrer Can Sala de Baix","Barcelona","8","Arenys de Munt","80076","","","POINT (2.539903 41.604643)"
"46196247","Institut Català d'Energia - Ajuntament de Martorell","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,4807","1,924299","Martorell - LAFON EdRR 1","32","AC/DC","Av. Joaquim de Barnola i Bassols, 24, 0876...","Barcelona","8","Martorell","81141","","","POINT (1.924299 41.480702)"
"44186099","Institut Català d'Energia - Ajuntament de Olot","tarjeta","semiRAPID","MENNEKES.M","42,186142","2,497409","EdR CONSUM Olot","22","AC","CONSUM - Carrer Mossèn Jacint Verdaguer,","Girona","17","Olot","171143","","","POINT (2.497409 42.186143)"
"46115323","Institut Català d'Energia - Ajuntament de Vilablareix","targeta","semiRAPID","MENNEKES.M","41,954872","2,799911","Vilablareix - CIRCUTOR EdRSR 4","12","AC","Carrer dels Pirineus, 33","Girona","17","Vilablareix","172155","","","POINT (2.799911 41.954872)"
"46109969","Institut Català d'Energia - Ajuntament de Valls","targeta","semiRAPID","MENNEKES.M","41,287525","1,258783","Carrer Prat de la Riba, 10-16","12","AC","Plaça de la Vil·la Romana, 5, 43800 Valls,...","Tarragona","43","Valls","431613","","","POINT (1.258783 41.287525)"
"46367431","Institut Català d'Energia - Ajuntament de Roses","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,265408","3,166516","SN2207271660","60","AC/DC","Hotel Barcelo Roses - Av. de Rhode, 28,","Girona","17","Roses","171523","","","POINT (3.166516 42.265406)"
"44185789","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,37543","2,169444","EdR Barcelona Abat Safont1","22","AC","BAMSA - Carrer de l'Abat Safont, 2, 08001","Barcelona","8","Barcelona","80193","","","POINT (2.169444 41.37543)"
"46373474","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,388485","2,128992","62343042410002","7","AC","C/ de Joan Güell, 250, Les Corts, 08028","Barcelona","8","Barcelona","80193","","","POINT (2.128992 41.388485)"
"47728536","Institut Català d'Energia - Ajuntament de Castellvell del Camp","targeta","RAPID i semiRAPID","ChadeMO+MENNEKES.M","41,178085","1,100412","Castellvell del Camp - INGETEAM - EDRR 2","32","AC/DC","Carrer de L?Hostelera 5","Tarragona","43","Castellvell del Camp","430424","","","POINT (1.100412 41.178085)"
"46109612","Institut Català d'Energia - Ajuntament de Sant Fruitós de Bages","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,748814","1,861665","Carrer Montsant, 18-24 (polígon industrial Casa Nova)","32","AC/DC","Cataluña 08272 ES, 08272, Barcelona, Spain","Barcelona","8","Sant Fruitós de Bages","82135","","","POINT (1.861665 41.748815)"
"46109801","Institut Català d'Energia - Ajuntament de Montornès del Vallès","targeta","semiRAPID","MENNEKES.M","41,54639","2,26391","Les Vernedes - SELBA EdRSR 1","12","AC","Vial Gran Vial, 3","Barcelona","8","Montornès del Vallès","81363","","","POINT (2.26391 41.54639)"
"46617751","Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,35292","2,105563","62104044710020","50","AC/DC","Rambla de la Marina, 349, 08907 L'Hospitalet","Barcelona","8","l'Hospitalet de Llobregat","81017","","","POINT (2.105563 41.352922)"
"46617588","Institut Català d'Energia - Ajuntament de Canovelles","targeta","semiRAPID","MENNEKES.M","41,61564","2,28033","61946049590014","20","AC","Carrer Molí de la Sal, 50","Barcelona","8","Canovelles","80410","","","POINT (2.28033 41.61564)"
"46160603","Institut Català d'Energia - Ajuntament de Tàrrega","targeta","semiRAPID","MENNEKES.M","41,647533","1,121276","Borges International Group SLU - ORBIS 3","7","AC","Avda. Josep Trepat, s/n","Lleida","25","Tàrrega","252173","","","POINT (1.121276 41.647533)"
"44186096","Institut Català d'Energia - Ajuntament de Santa Susanna","tarjeta","semiRAPID","MENNEKES.M","41,633045","2,721349","EdR Santa Susanna","22","AC","Avinguda del Mar, 14, 08398 Santa Susanna,","Barcelona","8","Santa Susanna","82613","","","POINT (2.721349 41.633044)"
"46109500","Institut Català d'Energia - Ajuntament de Barcelona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,43041","2,145753","Pare Mariana 21","50","AC/DC","c/ Pare Mariana 21","Barcelona","8","Barcelona","80193","","","POINT (2.145753 41.430408)"
"44186195","Institut Català d'Energia - Ajuntament de Alfarràs","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,824444","0,569217","EdRR ES PETRONOR Alfarràs (DC50-AC13kW)","50","AC/DC","Avinguda de Lleida, 79, 25120 Alfarràs,","Lleida","25","Alfarràs","250138","","","POINT (0.569217 41.824442)"
"46617610","Institut Català d'Energia - Ajuntament de Gelida","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,446106","1,86621","20XM32T7KK3AR00110","50","AC/DC","HOTEL RESTAURANTE CAN PANYELLA - Camí Can","Barcelona","8","Gelida","80919","","","POINT (1.86621 41.446107)"
"47848633","Institut Català d'Energia - Ajuntament de Sabadell","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,559364","2,088384","62047041180006","50","AC/DC","Carrer de Sarajevo, 2, 08206 Sabadell,","Barcelona","8","Sabadell","81878","","","POINT (2.088384 41.559366)"
"46110097","Institut Català d'Energia - Ajuntament de Torrefarrera","targeta","semiRAPID","MENNEKES.M","41,673542","0,608108","Torrefarrera - SELBA EdRSR 1","12","AC","Carrer Mare de Déu de Montserrat, 11","Lleida","25","Torrefarrera","252287","","","POINT (0.608108 41.673543)"
"46109670","Institut Català d'Energia - Ajuntament de l'Ametlla de Mar","targeta","semiRAPID","MENNEKES.M","40,865055","0,779","Camping Ametlla - INGETEAM EdRSR 2","12","AC","Partida Santes Creus, 4","Tarragona","43","l'Ametlla de Mar","430136","","","POINT (0.779 40.865056)"
"46719071","Institut Català d'Energia - Ajuntament de Vilanova i la Geltrú","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,216087","1,733252","Port de Vilanova - INGETEAM EdRR 2","45","AC/DC","Ports de la Generalitat","Barcelona","8","Vilanova i la Geltrú","83073","","","POINT (1.733252 41.216089)"
"44186071","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,385563","2,177321","EdR BAMSA Cambó3 Barcelona","22","AC","BAMSA - Av. de Francesc Cambó, 10, 08003","Barcelona","8","Barcelona","80193","","","POINT (2.177321 41.385564)"
"46478683","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,38591","2,170431","1591000518","22","AC","BAMSA - Rambla de Catalunya, 08007","Barcelona","8","Barcelona","80193","","","POINT (2.170431 41.38591)"
"46123103","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,38576","2,127786","Pàrking - SELBA EdRSR 5","7","AC","C/ de Juan Miguel Gervilla Valladolid, 11","Barcelona","8","Barcelona","80193","","","POINT (2.127786 41.38576)"
"47559344","Institut Català d'Energia - Ajuntament de Torredembarra","targeta","superRAPID i semiRAPID","CCS Combo2","41,152176","1,393741","IONITY Torredembarra","350","DC","Carrer de la Riera de Gajá","Tarragona","43","Torredembarra","431536","","","POINT (1.393741 41.152176)"
"11423947","Institut Català d'Energia - Ajuntament de Barcelona","VIA PUBLICA ","semiRAPID","MENNEKES.F","41,375233","2,151765","(eTAXI) Llançà - Paral·lel (7.4kW)","0","AC/DC","Carrer de Llançà, 3 - Avinguda  del Paral·lel ","Barcelona","8","Barcelona","80193","2","taxi","POINT (2.151765 41.375233)"
"44186205","Institut Català d'Energia - Ajuntament de Igualada","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,588905","1,621893","EdRR ES PETROMIRALLES Igualada (DC50-AC21kW)","50","AC/DC","E.S. PETROMIRALLES - Carrer de Guimaraes, 2,","Barcelona","8","Igualada","81022","","","POINT (1.621893 41.588905)"
"46109596","Institut Català d'Energia - Ajuntament de Begues","targeta","semiRAPID","MENNEKES.M","41,33135","1,922158","Begues - INGETEAM EdRSR 1","12","AC","Passeig de l?Església, 7","Barcelona","8","Begues","80207","","","POINT (1.922158 41.33135)"
"47144951","Institut Català d'Energia - Ajuntament de Moià","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,809723","2,0953114","ACCIONA - Moià","63","AC/DC","R35W+R4 Moià, España","Barcelona","8","Moià","81385","","","POINT (2.0953113 41.8097225)"
"44186052","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,39442","2,146695","EdR SABA Travessera1 Barcelona","22","AC","SABA - Travessera de Gràcia, 17, 08021","Barcelona","8","Barcelona","80193","","","POINT (2.146695 41.394422)"
"44185897","Institut Català d'Energia - Ajuntament de Esplugues de Llobregat","tarjeta","semiRAPID","MENNEKES.M","41,377285","2,098478","EdR Esplugues de Llobregat","22","AC","Carrer de Laureà Miró, 20","Barcelona","8","Esplugues de Llobregat","80771","","","POINT (2.098478 41.377285)"
"48892131","Institut Català d'Energia - Ajuntament de el Rourell","targeta","RAPID i semiRAPID","CCS Combo2+MENNEKES.M","41,223045","1,21702","Ajuntament de Roura -","34","AC/DC","Carrer Catalunya, 1,","Tarragona","43","el Rourell","431346","","","POINT (1.21702 41.223046)"
"46414963","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,3911","2,1659","12243039550019","7","AC","Pg. de Gràcia, 31, 08007 Barcelona, Spain","Barcelona","8","Barcelona","80193","","","POINT (2.1659 41.3911)"
"44182334","Institut Català d'Energia - Ajuntament de Gavà","tarjeta","semiRAPID i NORMAL","Schuko","41,29726","2,008494","EdR AMB Gavà","0","AC","PdRL Gavà: C. del Progres, 54","Barcelona","8","Gavà","80898","","","POINT (2.008494 41.297261)"
